rpm,temperature,vibration,voltage,tire_pressure,oil_level,mileage,fault,fault_type,temp_rpm_ratio,power_estimate
2824.10757669033,72.68751943530026,0.2764627045230589,12.409072184092482,34.41817279602801,0.563593157892057,29714,0,Normal,0.02573822613389441,35.0445547747928
3732.5835063417417,83.73819601426477,0.22232741754665378,12.267386291098218,32.022336019012656,0.9467693033220836,26747,0,Normal,0.022434379799404817,45.789043736075996
2408.2223107441105,87.18410676325058,0.35367422892590006,12.888180056931715,33.00066641464125,0.9876890971398775,26277,0,Normal,0.03620268210882566,31.037602757990253
2586.990438588984,84.82307734745717,0.2131686133874676,12.300467788694359,31.836115035216338,0.8184176142168791,121304,0,Normal,0.032788322709736036,31.82119255952409
2893.339068306234,97.33696630402638,0.16334492426671599,12.446604137614596,32.534421310290114,0.534082195405347,116407,0,Normal,0.03364174194800045,36.01224601910233
3230.201912850151,86.93673634557929,0.9100550281325334,12.622076993498467,27.682555082623395,0.6521286335969086,159110,1,Suspension Issue,0.02691371582678283,40.771857248540634
2947.942778252926,85.30757928097461,0.21056653800405983,12.426407754143659,34.998024136467095,0.702172918653239,92620,0,Normal,0.0289380037870109,36.63233899845396
3758.717193061579,86.02893277988362,0.3078139859910639,12.47424082976067,30.516857482212984,0.8141556170479847,26829,0,Normal,0.02288784400664384,46.88714347721217
3074.706705790831,89.10916146968067,0.24205485297663742,13.09177397133408,34.38145729795969,0.7887281041073816,21239,0,Normal,0.02898135334399686,40.25336522035875
3202.998562931028,89.01290545596139,1.1481419146333667,12.723373628204751,31.571398898876414,0.6159790783983748,109821,1,Suspension Issue,0.027790491849146094,40.75294744677436
3540.881071546858,87.61760599692168,0.2997903294778495,12.30383087173041,34.005442830354625,0.725633979222986,116870,0,Normal,0.02474457747281677,43.566401841224085
3101.2660952151923,71.00805745499491,0.37451328284574137,13.039026039627947,33.88251279333784,0.46332948202777025,90375,0,Normal,0.022896473657823213,40.43748937132618
2977.5667183419305,97.2560535825249,0.21072563081019463,13.069566634661593,23.24520279027307,0.4105607544038661,89314,1,Tire Pressure Low,0.03266293009772836,38.915506634520504
4199.80192423178,119.34710299715866,0.7863256757688049,11.643488312349463,30.48942812068527,0.6490496608088988,80861,1,Engine Overheating,0.028417317090255256,48.90034461897551
2914.031587884506,89.66658006900474,0.15177371471544063,12.557839637751881,32.58116069574908,0.7629270884502641,91023,0,Normal,0.030770627347282746,36.5939413799971
3123.606865048743,102.97629834916933,0.4543547968330891,12.399989917294814,31.20879602005781,0.14396764017074057,148261,1,Low Oil Level,0.032967112315384926,38.732693632197275
2752.943329226521,95.92952890341333,0.20071779650256352,12.738392361072098,32.81005920888838,0.6478807127988097,132325,0,Normal,0.034846169147392546,35.06807227548351
2723.0998682936415,88.43241330276801,0.20205154359576025,12.463553868367876,30.590296978551887,0.5284650470367975,98353,0,Normal,0.03247490638607457,33.93950189742328
2195.315507489825,95.81732714496346,0.40873608518302673,12.105283477326394,34.56044748197811,0.03258686233716188,61248,1,Low Oil Level,0.04364626716208242,26.574916540334982
3569.5820702933165,83.18569992911509,0.3490943602256355,12.945296552454405,23.24042361971302,0.5025553303761854,93062,1,Tire Pressure Low,0.02330404464472213,46.20929846827112
3699.794002669364,124.18848545041833,0.890830534207605,12.499202579788198,31.953253407486894,0.35012770316314046,149600,1,Engine Overheating,0.03356632433071073,46.244474742849825
3030.4021565649646,81.76784462784012,0.36949678072044273,12.47513390483754,34.394989033128724,0.9712239547275046,106660,0,Normal,0.026982506084448535,37.80467268865638
3002.8252634512705,89.112229495625,0.20778388704635153,12.21961732622293,36.343986418988585,0.4864510966308776,105185,0,Normal,0.029676128871116748,36.693375616889085
2676.602558842725,98.489339982421,0.1332993285975445,12.258574455884258,30.366773940358026,0.49748238196854394,55169,0,Normal,0.03679640059262461,32.81133175638387
3107.7179010322934,94.82679181872118,0.13684295909069433,12.736182108444867,31.52714812325864,0.4881994282980123,14012,0,Normal,0.03051332033297568,39.580461129221334
3412.2322342496227,90.70212879243681,0.11676922894072003,12.077470552889492,33.38819349362351,0.5948770392471601,129668,0,Normal,0.026581464145972157,41.211134328770136
3585.6750050998426,72.07979511834762,1.0702918866329223,12.56134696108584,34.937309293005725,0.42008011697311737,70162,1,Suspension Issue,0.020102155107707697,45.04090782875237
3096.5287739667124,80.36305518439951,0.23546131699072753,12.709079190488827,32.593167674301604,0.6556949950871662,45865,0,Normal,0.025952626650858766,39.35402940397023
3471.890083344284,83.05471641053099,0.32958949550303507,12.240383148486432,29.18557780099162,0.6766394135257698,20136,0,Normal,0.023922046613448336,42.497264869564525
3719.074610739809,93.69128463572396,0.34337741866434984,12.476567296966163,34.10662055928374,0.44764494657865894,112594,0,Normal,0.02519209600290504,46.40128466333346
2713.8785162960125,90.21265204472839,0.23027431565923406,12.79007522032264,30.957822075738168,0.7642491783527035,30619,0,Normal,0.033241227086263786,34.7107103622436
3266.166729476711,86.82288396148715,0.2753019024207771,12.592192806120902,30.922379282205764,0.8970919488337785,45677,0,Normal,0.026582502104966783,41.12820119450808
3236.227258713149,83.19680488251154,0.36217509901382966,12.327835838101695,22.5281306383088,0.6861149913169653,166787,1,Tire Pressure Low,0.025707961225069794,39.89567838020557
2761.2102853115703,76.44859562340994,0.3129821034498331,12.388304493928855,33.920121749403044,0.6219437391978598,135337,0,Normal,0.02768662569094538,34.20671378620791
2839.4184182793288,71.12826483820943,1.380081930227192,11.893220591896991,31.04365297783382,0.33328214489102764,47718,1,Suspension Issue,0.0250502935320511,33.7698296012913
3414.4350604185024,93.1355770355496,0.28465472538172343,12.409904557230359,35.531122355254524,0.5755423555232207,14225,0,Normal,0.027277009340495147,42.372813216654684
3077.7537206309344,86.95259355899098,0.26542894745201523,12.902886899489367,34.460968712716706,0.8880715451384706,96517,0,Normal,0.028251966028381845,39.71190816178354
2204.972434159643,85.55504711145349,0.35673833553381523,12.7178107997688,30.97712494243492,0.7331218533485737,74611,0,Normal,0.038800959951256785,28.042422236348006
2964.105722285109,82.75449824430845,0.3033652378182683,12.062942711525588,31.272430940780257,0.759784722368493,135324,0,Normal,0.027918875370110206,35.75583751883045
2776.431261091365,84.4116573077771,0.14189676778412524,12.904001900420344,30.45549385823361,0.6630743683248481,46108,0,Normal,0.030402934331821493,35.827074269509424
2567.577383836695,86.79906438996954,0.15731173890724118,13.250971341520847,33.82614161185772,0.6618359556579052,98497,0,Normal,0.03380582214829565,34.02289433035711
2708.691119037355,91.1763733590592,0.25453653190714126,12.161154326721379,37.566470284494656,0.6435404915984284,30387,0,Normal,0.03366067571095463,32.94081072203291
2538.2549327068064,82.06090903655412,0.4315193289327563,12.665167079847869,28.0,0.698678078220255,113618,0,Normal,0.0323296560873986,32.14742281397971
584.749964848092,90.0348667042153,0.19775183704248533,10.900331633693883,27.514380046405137,0.44442326390394615,61723,1,Battery Degradation,0.15397156411562132,6.373968539635042
3179.7895651329227,81.95196784434717,0.16415269373099078,12.44111191467627,30.439478549042406,0.49257316891485814,130361,0,Normal,0.025772764570010587,39.56011784493848
3024.0343978460655,86.48245205238074,0.21992574036229148,12.699531815456444,34.45703521282982,0.9122578024749121,67985,0,Normal,0.028598369156772736,38.40382104648078
3398.506727778856,89.60676074492568,0.4143611911523808,12.502095474876782,31.526364313926283,0.47152534684837405,96081,0,Normal,0.026366509741615102,42.488455582702336
2189.1837470350715,82.53371789425933,0.2530774967652567,12.799839225410217,24.15074008340079,0.4380301654773201,176067,1,Tire Pressure Low,0.03770068090722816,28.021199996930026
3321.0716378232783,118.06951795655206,0.7355970517024898,12.668643934606013,31.401853039841328,0.4263007472556093,128549,1,Engine Overheating,0.035551632374283285,42.07347406090194
1792.19513767167,85.45791284786084,0.3112349995500013,12.0,33.81329677161857,0.5976340550903614,56832,0,Normal,0.047683375013997345,21.50634165206004
3098.10083376786,90.22309779197509,0.3441830517872025,11.8,31.227158153174,0.17527767650493892,139916,1,Low Oil Level,0.02912206626995004,36.55758983846075
871.7657081279226,86.64191494017325,0.24055648040411415,10.663746314339933,29.973049196286205,0.7723047612163909,44414,1,Battery Degradation,0.09938669774730281,9.296288357017076
3095.347593093914,90.93397126313806,0.3020772543023553,12.321012891804966,29.925116607183348,0.898507769745029,34617,0,Normal,0.029377628369111917,38.13781759912759
2758.871737686415,74.55303632609504,0.35768827390899843,12.593378509900251,37.413375881951005,0.6992447677379829,45456,0,Normal,0.02702301644099449,34.743516052951264
3469.102738106978,98.87438079491845,0.14061388309720352,12.222586435879649,30.815511244751974,0.6294046781746603,90567,0,Normal,0.028501427677195944,42.4014080714593
2755.133233138072,81.26840388696793,0.25436894263280563,12.543989776293852,31.16173241282219,0.8445959509509842,24744,0,Normal,0.02949708671417097,34.5603631088114
3680.885977854095,88.88709106262735,0.28326421805763563,12.542140092720457,33.53623390486139,0.43916319914109375,70749,0,Normal,0.02414828701497765,46.16618759957639
2977.7809204413525,92.00114426491108,0.2908480552328251,12.701891061809576,33.43183428097113,0.5631957857561436,119708,0,Normal,0.0308958740494835,37.82344885738111
2978.4380603977042,80.57424026121586,0.3225427413340344,12.953085995381944,30.93175671677421,0.5879301658940144,48210,0,Normal,0.02705251498513854,38.579964328250064
540.3741697170767,82.29209223434906,0.2155776114993683,10.115938149033111,28.68951168560075,0.7547072178348696,27388,1,Battery Degradation,0.15228724251833625,5.4663916781930695
3508.9414000427073,98.47555281122118,0.2739737581870341,12.404297590858144,31.920966915536876,0.5225194375556657,149527,0,Normal,0.028064177079167703,43.525953355012156
3000.211183542639,100.3891143601923,0.397893045517324,12.284437187966288,32.26501619368436,0.5013883535402275,76131,0,Normal,0.0334606826715622,36.85590583486354
3831.9149901483456,112.61091693502156,0.7695357238065774,12.056331450962558,29.093690359552205,0.6352363974740013,55209,1,Engine Overheating,0.02938763443983971,46.19883721314038
3226.2038582526175,95.80832575484757,0.3122238104702172,12.245174759085108,31.381343014451407,0.9964613699264356,43550,0,Normal,0.029696922440214133,39.505430052737935
2392.252013618395,89.87078420631678,0.25919534174073056,12.0,30.105154209963082,0.8741921472878528,138703,0,Normal,0.03756744009189189,28.707024163420737
2911.6121601867108,78.74867346604914,0.2195089842661265,12.413402551796231,30.389196659868837,0.5933166543857724,79608,0,Normal,0.027046415914473747,36.143013819102656
2602.2602501565952,81.3041571644833,0.2847068192071101,12.980569637476995,32.88675196420475,0.9282749400206224,71790,0,Normal,0.031243668714376546,33.77882039199599
2763.0424303044524,93.5237814889721,0.3338563174140221,12.49848773893294,32.97602697275202,0.7656182269145524,41396,0,Normal,0.033848116287764345,34.533851937311674
4333.643705630963,129.5215835924939,0.6601131120865138,12.161240762962292,32.79523103372724,0.40201128083388915,65420,1,Engine Overheating,0.02988745554328768,52.70248448507423
3864.9139458696477,126.73146698866282,0.7464948792017009,11.661069521239952,29.179214574177017,0.5441853355873904,105957,1,Engine Overheating,0.03279024287826591,45.06903021639579
4035.267908334922,117.12141328789673,0.8074758087921678,12.20633477427421,32.60136271132427,0.40410353241071717,166110,1,Engine Overheating,0.029024445451559792,49.25583099302131
2739.359860957673,92.03586605106413,0.2036812624048076,12.47825668412179,31.75174325036459,0.7509624992069421,103235,0,Normal,0.03359758145061257,34.182435495210015
3101.7683373204854,80.27074621303666,0.25060481443153065,12.681663194775675,32.26633297872541,0.6541464313490324,129567,0,Normal,0.025879026891602062,39.33558136211774
2758.918775901916,76.95598299650811,1.0057054677245905,12.488388513211884,31.44778723401998,0.37055302630144327,56435,1,Suspension Issue,0.027893529765605548,34.45444954985808
2011.3421999490843,90.96169511953393,0.2548628298001042,12.304761903479461,29.60566681461954,0.9990309280048651,100742,0,Normal,0.04522437560442801,24.74908687679406
3426.068786285755,95.13490417728599,0.29829864129521777,12.595447798222965,32.07045061269562,0.7680805603312504,131956,0,Normal,0.027767949247867543,43.152870550783334
3132.3405218462312,92.87904037752335,0.19868673679812526,12.271352461092134,30.66736556691075,0.630414749185774,76564,0,Normal,0.02965164219207545,38.43805457173637
2817.5516690103245,79.20866996217445,0.11063340338352287,12.395090376392375,34.51809000812781,0.5672696475238783,134729,0,Normal,0.028112588256454865,34.92380757753814
3163.4429230807073,87.90787929538683,0.24599355209148266,12.776652036952125,32.0375554467759,0.8638424875410217,24507,0,Normal,0.027788672478964174,40.41820946696091
2081.5276187451045,89.07166704464188,0.3753483765771029,12.313993115276986,32.51139907609628,0.7076287744709782,32531,0,Normal,0.042791489405430386,25.631916766486118
2605.6783142729437,94.24454987807708,1.4804928684159413,12.69120590679707,29.834619590545593,0.4182947759616774,46106,1,Suspension Issue,0.036168912087819985,33.06920001331381
3218.838952468015,86.42462553602488,0.19870680564825197,12.66550406967679,37.45699949059321,0.4940031367500886,16797,0,Normal,0.026849627089842315,40.76821785211782
3084.4069868810475,83.1331938825653,0.24105223167309497,12.41989887146989,29.857960874937024,0.8335096642577571,139170,0,Normal,0.02695273167132512,38.30802285551777
4016.758940468057,120.84566494145722,0.7889243664671499,12.220596350790501,30.97261126018563,0.6225296293954117,89673,1,Engine Overheating,0.030085366518752443,49.087189649889055
3080.2276788923773,103.20214739448772,0.3673153912950864,12.5165624026977,34.80441917900654,0.5398029687865575,126192,0,Normal,0.03350471398646684,38.55386195737314
2989.9892165019423,85.8207198671705,0.40388107900827636,12.323497982807694,31.098663644863986,0.7949048557082743,48327,0,Normal,0.028702685412215014,36.84712607817844
2795.513729427526,98.09215402028413,0.26689675193795653,12.628711870270264,29.12926234590622,0.8545031805732859,92968,0,Normal,0.035089133345223004,35.30373741832489
2430.1007255146174,94.26871731838885,0.1739447445267796,12.847255881742987,31.5130378607342,0.6515198259339696,98095,0,Normal,0.0387921028657879,31.220125839095566
2629.4475480073847,91.68033859088374,0.20788141161640616,12.504810998904043,31.59042948478853,0.5152607083596336,103273,0,Normal,0.034866768367507385,32.880744619364016
2557.7181326056257,82.91567120947555,0.2546887133897434,12.22168571231469,30.641160878114217,0.47850646246015616,111209,0,Normal,0.032417829843121464,31.259627157394384
2713.351343167133,92.56366448079423,0.3033320736128569,12.23017610402668,24.596062503794194,0.7809763788503131,60845,1,Tire Pressure Low,0.03411414622507021,33.184764759031374
2630.17435424876,90.00502585682642,0.19983593236421196,12.579853359561254,29.85002086573919,0.5609228113135003,73892,0,Normal,0.034220174685922665,33.08720768652812
3303.571435914706,90.47915823504508,0.1621056501252492,12.209596110623215,30.333733732639306,0.7087592343245748,141607,0,Normal,0.027388285675134145,40.33527295511014
724.6709688760342,98.92083704131966,0.17561325918092938,10.41194433571342,30.59416074594745,0.4800635402615288,67519,1,Battery Degradation,0.1365044845038377,7.545233789644779
1975.0665364818758,92.41571407465462,0.1897506135503536,12.263507220567512,35.4452553214091,0.5413099711510534,38755,0,Normal,0.04679119025492267,24.22124273124675
2819.5364566364005,98.3236859310108,0.14344695116871312,12.203025406092936,30.50824298712762,0.9284252993196711,13594,0,Normal,0.03487228749945202,34.406875013739246
2362.802506587332,73.22741561756466,0.16932535835750834,12.198960372260213,29.988609825363614,0.7005880980597416,7304,0,Normal,0.030991763134418395,28.823734145335965
3041.7423750092853,91.98230647534221,0.2084132683419819,12.60193490664177,32.97377190060114,0.5697951025991499,141238,0,Normal,0.030240005607003923,38.33183941264095
2766.15290773712,84.35840876147073,0.2987790178669364,12.79537095378716,30.81994806181836,0.7779681764190034,67853,0,Normal,0.030496654225265152,35.39395256939344
3008.966370615002,87.66412482764238,0.4616050089688508,12.20784208089746,28.230350805702887,0.124865585642222,82234,1,Low Oil Level,0.02913429863615416,36.732986279199125
3835.3771091479703,92.6542541650269,0.30700035536737286,12.354954827478855,32.431091270019905,0.6455573696198607,38267,0,Normal,0.024157795055936508,47.3859109298696
2584.582471662411,84.91605407270113,0.16691673143713953,12.171592386791788,31.749650159410276,0.7162566057876503,140078,0,Normal,0.032854844062330454,31.458484335121707
2868.935141360893,89.77246778899368,0.21083434823754627,12.406487722259836,35.34018780116618,0.7377815409425217,127150,0,Normal,0.03129121550876528,35.5934086072537
3481.5537748675265,80.83657631259966,0.1637347946696618,12.66789847109731,33.5957036509566,0.5913962645038433,59833,0,Normal,0.023218534464737803,44.10396974168741
2769.672703742128,91.09897184506391,0.20472502952860755,12.730252724545188,32.505753315031335,0.44728878348642054,25647,0,Normal,0.03289160185677511,35.25863348291166
3183.6720316913747,82.79472138105294,0.2260744731815956,12.0,34.43509604390143,0.6145383272197629,76240,0,Normal,0.02600604602386351,38.2040643802965
3071.8327127758394,92.90232593266632,0.13085725884478255,12.630362029176288,28.914355701925576,0.8019828093405638,71947,0,Normal,0.030243289468948914,38.79835925542555
3043.4238823106093,99.55529756044069,0.3434864291418705,12.478809806104408,32.557846194334886,0.4135692748985118,8450,0,Normal,0.032711610807514904,37.978307786709976
2788.2671550206514,88.9369937291988,0.3305694258729899,12.35336006049472,30.439565703724718,0.676105248190561,94836,0,Normal,0.03189686955536371,34.444468110821354
3269.0294804810924,95.78980984681894,0.3746324345854686,12.05803801103742,32.66522551789995,0.9804253191869187,34676,0,Normal,0.029302216581026937,39.41808173484292
2244.1402831615387,84.95970522968517,0.3735274130819236,12.832181891601142,32.316783911504935,0.9440853789020214,128529,0,Normal,0.037858464494026266,28.797216303798155
2997.1820058077783,76.66984912527514,0.29985887173110537,12.364788032246823,33.4377268390814,0.7105250832063454,137697,0,Normal,0.025580645078179576,37.059520195877546
3477.094066166566,95.14550677765801,0.25811383713917263,12.723883278083123,33.994678451518155,0.6461232069835728,106973,0,Normal,0.02736351245238362,44.24213904481883
3157.291506461421,85.29328516283174,0.5304986338999386,12.896002936745115,31.476854689689485,0.06001501779103908,11255,1,Low Oil Level,0.02701470072949501,40.71644053948689
2619.073447704481,74.05061918082771,0.3592448296345742,12.612897787293972,32.34903132309159,0.7669654376769961,59714,0,Normal,0.028273593948169067,33.03410569331225
3165.3739612894806,79.26286725257013,0.2990612435728915,12.757511969591638,36.07208566568023,0.8717498969492367,128594,0,Normal,0.0250406012755222,40.38229619938425
2504.7926240469997,70.0,0.25723325858756374,12.436147051062575,24.45672885759417,0.8733492886727126,135606,1,Tire Pressure Low,0.027946425316001142,31.14996940506538
2959.938369408019,80.21788386591999,0.2788604603731068,12.737104702607686,32.07892439860786,0.7048483217114041,55258,0,Normal,0.0271012007192445,37.701044924415804
737.0827185954172,77.37385383813277,0.25517190848919885,10.57992028687783,31.165688324807192,0.5540230938167485,132262,1,Battery Degradation,0.10497309445210733,7.798276407574717
1907.0873158336954,86.1055050016854,0.41507649905301125,12.204574068512422,22.698587513792553,0.7033778405709523,49342,1,Tire Pressure Low,0.045150268834987156,23.275188401212876
3532.229961615616,93.49486328809805,0.16668376385801453,12.42227478227581,33.84237807564912,0.4192670744419392,144764,0,Normal,0.026469075995645023,43.87833117737672
4158.906732445045,125.2428403086809,0.8783553633564198,12.397993529815968,27.897871919963293,0.3961560252710814,40472,1,Engine Overheating,0.030114366194273826,51.56209875996174
3070.57662211089,82.84527786382412,0.2826151789469742,12.317803086358726,30.375685738931864,0.9822416804097441,126918,0,Normal,0.026980364947503423,37.822758192738476
3662.162845235318,93.4979076031623,0.3276370109525333,13.129652369105731,31.867956028107944,0.4673768328459387,66898,0,Normal,0.025530789196009783,48.082925076994876
2838.2410307264154,98.92421170021012,0.23315720477176063,12.285252225837574,31.843660127728413,0.46557246277178,80450,0,Normal,0.03485405595552665,34.868506940195225
2760.249990818491,96.57543892169437,0.34319927060511385,12.706982083068826,33.19411219947708,0.4209481687619305,63389,0,Normal,0.034987931978239795,35.07444717812146
3740.911273803575,76.67018355365883,0.37015623721508767,12.147757288255665,29.642007654086207,0.6155195773859249,144548,0,Normal,0.02049505533332373,45.443682191065164
2840.1455257541593,88.29426266539387,0.27200018386334485,12.605726874315295,30.95585619100328,0.7862571699716929,22702,0,Normal,0.031087936116213136,35.80209878096555
3271.6571101752784,85.47786932866995,0.1834018702621289,12.292117030955879,32.28311853379159,0.8323442608359808,15461,0,Normal,0.026126781154058806,40.215592083433435
3150.9201972179408,98.48153526464718,0.2776331345315083,12.632700877992859,30.628130992100765,0.579453230346308,11112,0,Normal,0.03125484909189386,39.80463234188051
2641.343109073917,82.09810636252128,0.32287256280269994,12.377398296288188,32.314078340393536,0.5233544298738166,95507,0,Normal,0.031081954510372472,32.69295569816405
2810.3283622473614,73.94451479127888,1.4957332418907712,12.157342694438148,26.779195659606685,0.5507471873969464,128859,1,Suspension Issue,0.02631169929628685,34.16612498374029
2946.276503411781,97.9472463774973,0.2984323603810197,12.88410560625114,30.683773013816612,0.5937535365464044,33783,0,Normal,0.03324441757726222,37.960137615173736
2836.769850791379,83.4348765583991,0.251460196868489,12.369553816140165,32.08085787966694,0.5027114340422306,110183,0,Normal,0.029411930098990267,35.08957733336787
2819.163866866768,77.56328444959622,0.24102988451109242,12.45407584865558,32.91354155540092,0.8445486767423085,19837,0,Normal,0.027512868393776778,35.110080627747884
2921.0646318770696,94.8089927870419,0.21106950494485846,12.798786478467921,29.494000485663214,0.7361528347101003,126878,0,Normal,0.032456999325659514,37.38608251319911
2844.919376025606,74.5226593821889,0.3517519636339155,12.587412336871575,33.190314647769455,0.9107163821060603,16213,0,Normal,0.026194998708996158,35.810173251189696
738.6532061100314,83.50876488008174,0.1603565695186177,11.251411665303918,32.47334001788919,0.42880780495173876,167654,1,Battery Degradation,0.1130554422417847,8.310891299840547
2633.523233807503,85.81724362927895,0.28645175280708757,12.44955810618525,30.76075249062142,0.7763516728112205,87567,0,Normal,0.032586476750085795,32.7862005232754
3125.835835061123,92.40666646333298,0.5742044167152937,12.16902063560022,34.48301345477317,0.158184063337883,174078,1,Low Oil Level,0.029562226341782932,38.03836078035745
3578.791153741493,93.27560992890889,0.2567892366688883,12.551132899616409,33.18621079871548,0.7431233527056125,54294,0,Normal,0.026063440397015823,44.91788339058102
3167.8129775628113,87.84164524383434,0.3772636593737002,12.2011432263212,31.59778440942115,0.5790778220472861,49865,0,Normal,0.027729429062259916,38.650939853442885
870.5704060788065,100.0,0.2777042378388767,10.44855516487728,30.823202153080583,0.5100090580217602,59386,1,Battery Degradation,0.11486721728850925,9.096202912824024
2805.108574354579,93.93457835512102,0.21876726508626934,12.78434623292374,36.4799303844629,0.55452127014435,66236,0,Normal,0.03348696703361445,35.86147923549204
3089.780727423989,100.99107994248922,0.3119218219256842,12.710564675617789,29.609060566668976,0.9997590293200119,13312,0,Normal,0.03268551682199386,39.27285776939999
653.1682201125666,88.67730517309818,0.16929920237862423,11.186765935257746,30.40780666599144,0.7319256147464934,9436,1,Battery Degradation,0.1357648802291936,7.306839994748193
2912.131244864995,93.06928819819247,0.19421086176670632,12.877665861722846,31.57934445426902,0.5519625374004822,80177,0,Normal,0.031959166800020755,37.50145311685441
3019.5440281302817,105.0,0.16032824209854724,12.724117648347237,29.330346364823015,0.8578880260984815,18365,0,Normal,0.03477346215912493,38.421033458294026
3601.3679313715998,79.54802343499792,0.19164503609218805,12.060188539565338,32.69188733596013,0.7733191514050417,59720,0,Normal,0.022088280051047612,43.4331762526859
3187.5097024300094,74.63064182004749,0.2399402962003382,12.837228768410487,29.610633063966898,0.8563511024065218,127001,0,Normal,0.023413463420410157,40.91879125162207
3581.4136308629268,90.4558485814899,0.3722665250788997,12.238522858679472,35.45199600418867,0.4665349139465027,93564,0,Normal,0.025257023595929896,43.831212587702176
2749.729085001515,88.8283052315934,0.1486178649301816,12.594715826688958,29.76560466851911,0.5245087751501382,78227,0,Normal,0.03230438435412064,34.632056425975534
2736.7572673504847,104.09031710016477,0.22129827767811974,12.557655463905501,30.45146255740304,0.15437354825379762,179279,1,Low Oil Level,0.038034179480205384,34.367254851726905
2728.936072348045,95.56095120377867,0.2807937231056872,11.8,23.636507685200733,0.5335926945585958,32009,1,Tire Pressure Low,0.03501765840984162,32.201445653706934
3196.3899806553004,90.73460171163973,0.3161470904567292,12.780293521301232,31.058921720941164,0.8787416553364756,57445,0,Normal,0.028386586824752213,40.850802161321106
3359.8399501733,79.55928505458644,0.40792629501960187,12.396609548897553,31.65593727576866,0.7214147023857613,137977,0,Normal,0.023679486592949994,41.65062400908581
3293.8550181837318,79.35997913294294,0.25252712049220627,12.694511833312937,34.60988040801607,0.5408379288942233,13064,0,Normal,0.024093343117664878,41.81388150555058
3085.095910343064,104.35585245759955,0.2448102847157311,12.355440705354583,29.114292491865328,0.5935518676897802,115583,0,Normal,0.03382580493129471,38.117719590575646
3189.533168364715,84.18071435045759,0.16712304571146885,12.712337484246506,33.42532406425401,0.763520108507133,31455,0,Normal,0.026392801048567664,40.546422053450286
3048.0125306873047,84.4779263649088,0.3357344299112472,12.489065803922589,31.73463644056021,0.66589136407294,28092,0,Normal,0.02771574116391826,38.06682906693437
3284.645951235556,82.65323844122558,0.23828154634174709,12.976968678443209,34.70778371864685,0.4098206584240497,33090,0,Normal,0.025163515236744056,42.624747628959106
3446.733510211982,88.7305178288908,0.1833486781336827,12.773544078071241,35.49447465701978,0.6328913728533836,33709,0,Normal,0.025743364715026567,44.02700241805796
2819.4446490068894,89.17262908591873,0.354238613507761,12.817904938694715,30.731581973210158,0.07661358771672892,60495,1,Low Oil Level,0.03162772821850876,36.139373490881795
2101.0547405316065,85.2700134453699,0.27562791326993225,12.626454094146938,21.695834746911615,0.860131629514332,35980,1,Tire Pressure Low,0.04058438450004162,26.528871230612133
785.9050126542838,94.74057832653791,0.07234662834561731,10.029014688420114,30.719166560504846,0.4494237363439609,75152,1,Battery Degradation,0.12054965523958794,7.881852915612808
3810.4689219630163,76.41487803624835,1.4383511361468542,12.03791039688499,31.483243704926796,0.3878151888775127,73492,1,Suspension Issue,0.02005393026454134,45.870083452705735
2857.021830875829,85.55644238046655,0.2679195975120839,12.977667522094633,34.49964219410736,0.4612366621116539,9561,0,Normal,0.029946023322558565,37.07747942447259
